Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Price,Discount,Weather Condition,Promotion,Competitor Pricing,Seasonality,Epidemic,Demand,Sales_Value,OOS_Status,OOS_Percentage,DOI,FIFO_Priority,Replenishment_Status
2023-10-22,S005,P0018,Clothing,North,62,62,158,24.53,0,Cloudy,0,26.37,Autumn,1,133,1520.86,In Stock,,1.00,Normal,Sufficient
2023-10-22,S005,P0019,Furniture,North,141,31,0,121.56,5,Cloudy,0,103.81,Autumn,1,39,3768.36,In Stock,,4.55,Normal,Sufficient
2023-10-22,S005,P0020,Toys,North,101,19,50,23.22,5,Cloudy,0,25.76,Autumn,1,32,441.18,In Stock,,5.32,Normal,Sufficient
2023-10-23,S001,P0001,Electronics,North,171,109,167,61.6,20,Cloudy,1,54.81,Autumn,1,101,6714.4,In Stock,,1.57,Normal,Sufficient
2023-10-23,S001,P0002,Clothing,North,124,110,170,61.49,25,Cloudy,1,52.62,Autumn,1,153,6763.9,In Stock,,1.13,Normal,Sufficient
2023-10-23,S001,P0003,Clothing,North,557,183,670,57.45,20,Cloudy,1,52.1,Autumn,1,167,10513.35,In Stock,,3.04,Normal,Sufficient
2023-10-23,S001,P0004,Electronics,North,221,51,0,90.02,0,Cloudy,0,103.59,Autumn,1,45,4591.02,In Stock,,4.33,Normal,Sufficient
2023-10-23,S001,P0005,Groceries,North,621,80,0,41.1,25,Cloudy,1,48.05,Autumn,1,75,3288,In Stock,,7.76,Normal,Sufficient
2023-10-23,S001,P0006,Toys,North,187,19,0,28.42,10,Cloudy,1,33.23,Autumn,1,26,539.98,In Stock,,9.84,Normal,Sufficient
2023-10-23,S001,P0007,Groceries,North,413,40,0,22.03,0,Cloudy,0,24.94,Autumn,1,64,881.2,In Stock,,10.33,Normal,Sufficient
2023-10-23,S001,P0008,Electronics,North,34,34,51,33.03,20,Cloudy,1,28.44,Autumn,1,57,1123.02,In Stock,,1.00,Normal,Sufficient
2023-10-23,S001,P0009,Clothing,North,145,138,177,107.18,10,Cloudy,1,98.21,Autumn,1,176,14790.84,In Stock,,1.05,Normal,Sufficient
2023-10-23,S001,P0010,Furniture,North,98,27,0,107.4,5,Cloudy,0,102.62,Autumn,1,29,2899.8,In Stock,,3.63,Normal,Sufficient
2023-10-23,S001,P0011,Furniture,North,120,44,0,135.87,10,Cloudy,1,121.81,Autumn,1,42,5978.28,In Stock,,2.73,Normal,Sufficient
2023-10-23,S001,P0012,Groceries,North,317,70,0,76.58,0,Cloudy,0,73,Autumn,1,61,5360.6,In Stock,,4.53,Normal,Sufficient
2023-10-23,S001,P0013,Toys,North,98,14,0,21.96,10,Cloudy,1,26.14,Autumn,1,15,307.44,In Stock,,7.00,Normal,Sufficient
2023-10-23,S001,P0014,Groceries,North,435,52,0,68.44,5,Cloudy,0,61.76,Autumn,1,80,3558.88,In Stock,,8.37,Normal,Sufficient
2023-10-23,S001,P0015,Toys,North,107,23,0,11.77,5,Cloudy,0,12.51,Autumn,1,26,270.71,In Stock,,4.65,Normal,Sufficient
2023-10-23,S001,P0016,Groceries,North,273,95,215,31.17,20,Cloudy,1,29.43,Autumn,1,84,2961.15,In Stock,,2.87,Normal,Sufficient
2023-10-23,S001,P0017,Toys,North,59,39,50,19.13,0,Cloudy,0,19.01,Autumn,1,35,746.07,In Stock,,1.51,Normal,Sufficient
2023-10-23,S001,P0018,Groceries,North,125,46,50,46.61,10,Cloudy,0,40.54,Autumn,1,40,2144.06,In Stock,,2.72,Normal,Sufficient
2023-10-23,S001,P0019,Furniture,North,89,40,50,101.12,5,Cloudy,0,100.54,Autumn,1,46,4044.8,In Stock,,2.23,Normal,Sufficient
2023-10-23,S001,P0020,Furniture,North,530,75,0,99.33,15,Cloudy,1,112.98,Autumn,1,69,7449.75,In Stock,,7.07,Normal,Sufficient
2023-10-23,S002,P0001,Groceries,South,414,103,495,72.36,25,Sunny,1,68.93,Autumn,1,138,7453.08,In Stock,,4.02,Normal,Sufficient
2023-10-23,S002,P0002,Toys,South,112,52,139,24.5,25,Sunny,1,21.55,Autumn,1,76,1274,In Stock,,2.15,Normal,Sufficient
2023-10-23,S002,P0003,Groceries,South,104,104,0,72.6,15,Sunny,1,87.83,Autumn,1,114,7550.4,In Stock,,1.00,Normal,Sufficient
2023-10-23,S002,P0004,Groceries,South,222,36,0,38.57,0,Sunny,0,33.66,Autumn,1,58,1388.52,In Stock,,6.17,Normal,Sufficient
2023-10-23,S002,P0005,Electronics,South,428,70,301,76.72,15,Sunny,1,90.71,Autumn,1,88,5370.4,In Stock,,6.11,Normal,Sufficient
2023-10-23,S002,P0006,Clothing,South,82,70,85,57.33,10,Sunny,1,53.59,Autumn,1,72,4013.1,In Stock,,1.17,Normal,Sufficient
2023-10-23,S002,P0007,Toys,South,177,21,0,21.24,10,Sunny,0,19.44,Autumn,1,31,446.04,In Stock,,8.43,Normal,Sufficient
2023-10-23,S002,P0008,Groceries,South,112,107,165,28.47,10,Sunny,1,27.34,Autumn,1,148,3046.29,In Stock,,1.05,Normal,Sufficient
2023-10-23,S002,P0009,Groceries,South,284,116,316,64.24,10,Sunny,1,74.33,Autumn,1,142,7451.84,In Stock,,2.45,Normal,Sufficient
2023-10-23,S002,P0010,Groceries,South,194,110,0,83,5,Sunny,0,91.95,Autumn,1,93,9130,In Stock,,1.76,Normal,Sufficient
2023-10-23,S002,P0011,Groceries,South,150,72,0,83.22,10,Sunny,1,93.84,Autumn,1,89,5991.84,In Stock,,2.08,Normal,Sufficient
2023-10-23,S002,P0012,Electronics,South,254,47,0,62.7,0,Sunny,0,70.4,Autumn,1,68,2946.9,In Stock,,5.40,Normal,Sufficient
2023-10-23,S002,P0013,Groceries,South,357,88,0,16.21,25,Sunny,1,14.85,Autumn,1,75,1426.48,In Stock,,4.06,Normal,Sufficient
2023-10-23,S002,P0014,Electronics,South,252,88,366,115.78,10,Sunny,0,115.54,Autumn,1,89,10188.64,In Stock,,2.86,Normal,Sufficient
2023-10-23,S002,P0015,Clothing,South,278,105,371,70.75,5,Sunny,0,69.11,Autumn,1,105,7428.75,In Stock,,2.65,Normal,Sufficient
2023-10-23,S002,P0016,Clothing,South,160,160,304,105.25,10,Sunny,1,95.47,Autumn,1,172,16840,In Stock,,1.00,Normal,Sufficient
2023-10-23,S002,P0017,Toys,South,120,8,0,14.88,5,Sunny,0,14.51,Autumn,1,8,119.04,In Stock,,15.00,Normal,Sufficient
2023-10-23,S002,P0018,Clothing,South,63,63,129,28.37,10,Sunny,0,25.44,Autumn,1,118,1787.31,In Stock,,1.00,Normal,Sufficient
2023-10-23,S002,P0019,Clothing,South,1041,26,0,68.97,5,Sunny,0,80.15,Autumn,1,44,1793.22,In Stock,,40.04,Normal,Sufficient
2023-10-23,S002,P0020,Furniture,South,72,72,263,114.34,15,Sunny,1,127.43,Autumn,1,85,8232.48,In Stock,,1.00,Normal,Sufficient
2023-10-23,S003,P0001,Toys,East,93,28,55,10.97,20,Snowy,1,9.9,Autumn,1,27,307.16,In Stock,,3.32,Normal,Sufficient
2023-10-23,S003,P0002,Groceries,East,229,72,280,50.01,10,Snowy,1,45.75,Autumn,1,79,3600.72,In Stock,,3.18,Normal,Sufficient
2023-10-23,S003,P0003,Electronics,East,106,106,115,85.84,15,Snowy,1,83.95,Autumn,1,117,9099.04,In Stock,,1.00,Normal,Sufficient
2023-10-23,S003,P0004,Groceries,East,198,73,0,21.34,5,Snowy,0,22.67,Autumn,1,89,1557.82,In Stock,,2.71,Normal,Sufficient
2023-10-23,S003,P0005,Toys,East,382,33,0,15.05,20,Snowy,1,14.33,Autumn,1,32,496.65,In Stock,,11.58,Normal,Sufficient
2023-10-23,S003,P0006,Toys,East,123,30,50,24.89,25,Snowy,1,28.65,Autumn,1,49,746.7,In Stock,,4.10,Normal,Sufficient
2023-10-23,S003,P0007,Groceries,East,390,21,0,13.53,0,Snowy,0,13.34,Autumn,1,34,284.13,In Stock,,18.57,Normal,Sufficient
2023-10-23,S003,P0008,Clothing,East,451,164,0,121.55,15,Snowy,1,106.3,Autumn,1,148,19934.2,In Stock,,2.75,Normal,Sufficient
2023-10-23,S003,P0009,Groceries,East,39,39,153,50.4,20,Snowy,1,43.3,Autumn,1,129,1965.6,In Stock,,1.00,Normal,Sufficient
2023-10-23,S003,P0010,Groceries,East,181,55,0,32.95,5,Snowy,0,39.86,Autumn,1,63,1812.25,In Stock,,3.29,Normal,Sufficient
2023-10-23,S003,P0011,Electronics,East,237,56,0,99.28,15,Snowy,1,96.29,Autumn,1,64,5559.68,In Stock,,4.23,Normal,Sufficient
2023-10-23,S003,P0012,Furniture,East,79,31,57,80.4,5,Snowy,0,93.55,Autumn,1,35,2492.4,In Stock,,2.55,Normal,Sufficient
2023-10-23,S003,P0013,Groceries,East,40,40,0,63.18,15,Snowy,1,61.7,Autumn,1,89,2527.2,In Stock,,1.00,Normal,Sufficient
2023-10-23,S003,P0014,Groceries,East,279,57,241,84.23,10,Snowy,0,99.93,Autumn,1,93,4801.11,In Stock,,4.89,Normal,Sufficient
2023-10-23,S003,P0015,Groceries,East,520,54,0,76.96,5,Snowy,0,90.37,Autumn,1,45,4155.84,In Stock,,9.63,Normal,Sufficient
2023-10-23,S003,P0016,Electronics,East,263,62,0,83.43,10,Snowy,1,77.6,Autumn,1,59,5172.66,In Stock,,4.24,Normal,Sufficient
2023-10-23,S003,P0017,Furniture,East,390,30,0,103.75,5,Snowy,0,111.56,Autumn,1,46,3112.5,In Stock,,13.00,Normal,Sufficient
2023-10-23,S003,P0018,Furniture,East,241,22,0,99.7,10,Snowy,0,114.06,Autumn,1,25,2193.4,In Stock,,10.95,Normal,Sufficient
2023-10-23,S003,P0019,Groceries,East,122,88,98,53.08,5,Snowy,0,46.41,Autumn,1,87,4671.04,In Stock,,1.39,Normal,Sufficient
2023-10-23,S003,P0020,Clothing,East,409,183,524,66.78,25,Snowy,1,79.67,Autumn,1,155,12220.74,In Stock,,2.23,Normal,Sufficient
2023-10-23,S004,P0001,Groceries,West,241,116,0,8.92,25,Snowy,1,7.61,Autumn,1,103,1034.72,In Stock,,2.08,Normal,Sufficient
2023-10-23,S004,P0002,Groceries,West,291,48,0,14.25,15,Snowy,1,16.21,Autumn,1,45,684,In Stock,,6.06,Normal,Sufficient
2023-10-23,S004,P0003,Furniture,West,276,55,0,116.85,15,Snowy,1,99.51,Autumn,1,56,6426.75,In Stock,,5.02,Normal,Sufficient
2023-10-23,S004,P0004,Groceries,West,763,30,0,41.08,5,Snowy,0,48.18,Autumn,1,39,1232.4,In Stock,,25.43,Normal,Sufficient
2023-10-23,S004,P0005,Clothing,West,74,74,91,61.85,15,Snowy,1,72.05,Autumn,1,94,4576.9,In Stock,,1.00,Normal,Sufficient
2023-10-23,S004,P0006,Groceries,West,254,113,240,35.26,10,Snowy,1,32.7,Autumn,1,103,3984.38,In Stock,,2.25,Normal,Sufficient
2023-10-23,S004,P0007,Groceries,West,183,85,0,28.02,10,Snowy,0,24.78,Autumn,1,107,2381.7,In Stock,,2.15,Normal,Sufficient
2023-10-23,S004,P0008,Furniture,West,98,18,0,65.7,20,Snowy,1,74.17,Autumn,1,28,1182.6,In Stock,,5.44,Normal,Sufficient
2023-10-23,S004,P0009,Clothing,West,404,126,327,97.65,25,Snowy,1,114.05,Autumn,1,134,12303.9,In Stock,,3.21,Normal,Sufficient
2023-10-23,S004,P0010,Groceries,West,401,52,0,22.18,5,Snowy,0,23.57,Autumn,1,68,1153.36,In Stock,,7.71,Normal,Sufficient
2023-10-23,S004,P0011,Clothing,West,569,153,576,55.95,20,Snowy,1,67.01,Autumn,1,147,8560.35,In Stock,,3.72,Normal,Sufficient
2023-10-23,S004,P0012,Electronics,West,111,75,83,105.52,0,Snowy,0,120.09,Autumn,1,70,7914,In Stock,,1.48,Normal,Sufficient
2023-10-23,S004,P0013,Groceries,West,219,56,0,14.16,20,Snowy,1,16.31,Autumn,1,56,792.96,In Stock,,3.91,Normal,Sufficient
2023-10-23,S004,P0014,Furniture,West,134,43,104,148.97,0,Snowy,0,177.04,Autumn,1,43,6405.71,In Stock,,3.12,Normal,Sufficient
2023-10-23,S004,P0015,Furniture,West,149,14,0,75.19,5,Snowy,0,79.98,Autumn,1,23,1052.66,In Stock,,10.64,Normal,Sufficient
2023-10-23,S004,P0016,Furniture,West,168,63,145,97.77,15,Snowy,1,83.77,Autumn,1,54,6159.51,In Stock,,2.67,Normal,Sufficient
2023-10-23,S004,P0017,Clothing,West,110,95,119,101.36,0,Snowy,0,108.11,Autumn,1,107,9629.2,In Stock,,1.16,Normal,Sufficient
2023-10-23,S004,P0018,Furniture,West,110,25,0,136.53,0,Snowy,0,152.62,Autumn,1,31,3413.25,In Stock,,4.40,Normal,Sufficient
2023-10-23,S004,P0019,Clothing,West,256,86,0,57.8,0,Snowy,0,67.16,Autumn,1,84,4970.8,In Stock,,2.98,Normal,Sufficient
2023-10-23,S004,P0020,Furniture,West,121,37,132,98.79,25,Snowy,1,92.72,Autumn,1,62,3655.23,In Stock,,3.27,Normal,Sufficient
2023-10-23,S005,P0001,Groceries,North,199,51,0,8.84,20,Cloudy,1,10.61,Autumn,1,74,450.84,In Stock,,3.90,Normal,Sufficient
2023-10-23,S005,P0002,Electronics,North,140,54,235,32.11,15,Cloudy,1,34.48,Autumn,1,68,1733.94,In Stock,,2.59,Normal,Sufficient
2023-10-23,S005,P0003,Toys,North,101,52,77,22.89,20,Cloudy,1,19.85,Autumn,1,65,1190.28,In Stock,,1.94,Normal,Sufficient
2023-10-23,S005,P0004,Groceries,North,102,63,53,6.89,5,Cloudy,0,6.83,Autumn,1,66,434.07,In Stock,,1.62,Normal,Sufficient
2023-10-23,S005,P0005,Groceries,North,260,128,260,12.78,25,Cloudy,1,14.88,Autumn,1,111,1635.84,In Stock,,2.03,Normal,Sufficient
2023-10-23,S005,P0006,Groceries,North,604,74,0,42.19,25,Cloudy,1,37.74,Autumn,1,67,3122.06,In Stock,,8.16,Normal,Sufficient
2023-10-23,S005,P0007,Groceries,North,221,103,145,83.14,0,Cloudy,0,73.57,Autumn,1,86,8563.42,In Stock,,2.15,Normal,Sufficient
2023-10-23,S005,P0008,Groceries,North,72,72,83,47.58,20,Cloudy,1,51.89,Autumn,1,82,3425.76,In Stock,,1.00,Normal,Sufficient
2023-10-23,S005,P0009,Groceries,North,0,0,0,71.77,20,Cloudy,1,78.13,Autumn,1,78,0,OOS,,N/A,OOS,Urgent Replenishment
2023-10-23,S005,P0010,Groceries,North,232,30,0,41.9,10,Cloudy,0,47.29,Autumn,1,31,1257,In Stock,,7.73,Normal,Sufficient
2023-10-23,S005,P0011,Electronics,North,38,38,0,68.54,10,Cloudy,1,63.3,Autumn,1,65,2604.52,In Stock,,1.00,Normal,Sufficient
2023-10-23,S005,P0012,Furniture,North,207,7,0,94.34,10,Cloudy,0,88.02,Autumn,1,10,660.38,In Stock,,29.57,Normal,Sufficient
2023-10-23,S005,P0013,Groceries,North,438,95,0,57.62,25,Cloudy,1,66.43,Autumn,1,108,5473.9,In Stock,,4.61,Normal,Sufficient
2023-10-23,S005,P0014,Furniture,North,360,34,0,140.84,10,Cloudy,0,131.95,Autumn,1,46,4788.56,In Stock,,10.59,Normal,Sufficient
2023-10-23,S005,P0015,Groceries,North,204,34,0,38.32,5,Cloudy,0,46.06,Autumn,1,39,1302.88,In Stock,,6.00,Normal,Sufficient
2023-10-23,S005,P0016,Toys,North,170,30,0,21.69,25,Cloudy,1,20.98,Autumn,1,30,650.7,In Stock,,5.67,Normal,Sufficient
2023-10-23,S005,P0017,Toys,North,102,45,50,30.44,5,Cloudy,0,26.21,Autumn,1,38,1369.8,In Stock,,2.27,Normal,Sufficient
2023-10-23,S005,P0018,Clothing,North,158,73,0,20.23,5,Cloudy,0,23.47,Autumn,1,88,1476.79,In Stock,,2.16,Normal,Sufficient
2023-10-23,S005,P0019,Furniture,North,110,23,0,121.37,0,Cloudy,0,110.89,Autumn,1,26,2791.51,In Stock,,4.78,Normal,Sufficient
2023-10-23,S005,P0020,Toys,North,132,45,0,21.43,15,Cloudy,1,23.69,Autumn,1,40,964.35,In Stock,,2.93,Normal,Sufficient
2023-10-24,S001,P0001,Electronics,North,62,47,0,61.7,5,Snowy,0,55.3,Autumn,1,53,2899.9,In Stock,,1.32,Normal,Sufficient
2023-10-24,S001,P0002,Clothing,North,184,61,0,63.95,0,Snowy,0,75.48,Autumn,1,89,3900.95,In Stock,,3.02,Normal,Sufficient
2023-10-24,S001,P0003,Clothing,North,374,79,0,55.02,0,Snowy,0,54.4,Autumn,1,80,4346.58,In Stock,,4.73,Normal,Sufficient
2023-10-24,S001,P0004,Electronics,North,170,40,0,80.09,10,Snowy,0,87.26,Autumn,1,42,3203.6,In Stock,,4.25,Normal,Sufficient
2023-10-24,S001,P0005,Groceries,North,541,40,0,43.82,10,Snowy,1,50.87,Autumn,1,44,1752.8,In Stock,,13.53,Normal,Sufficient
2023-10-24,S001,P0006,Toys,North,168,24,0,29.79,10,Snowy,0,35.12,Autumn,1,37,714.96,In Stock,,7.00,Normal,Sufficient
2023-10-24,S001,P0007,Groceries,North,373,59,410,21.63,10,Snowy,0,24.35,Autumn,1,88,1276.17,In Stock,,6.32,Normal,Sufficient
2023-10-24,S001,P0008,Electronics,North,51,38,50,39.09,0,Snowy,0,35.14,Autumn,1,43,1485.42,In Stock,,1.34,Normal,Sufficient
2023-10-24,S001,P0009,Clothing,North,184,84,141,96.98,0,Snowy,0,103.82,Autumn,1,121,8146.32,In Stock,,2.19,Normal,Sufficient
2023-10-24,S001,P0010,Furniture,North,71,20,0,97.3,10,Snowy,0,114.74,Autumn,1,31,1946,In Stock,,3.55,Normal,Sufficient
2023-10-24,S001,P0011,Furniture,North,206,24,0,131.56,5,Snowy,0,122.59,Autumn,1,22,3157.44,In Stock,,8.58,Normal,Sufficient
2023-10-24,S001,P0012,Groceries,North,247,69,174,82.74,0,Snowy,0,73.81,Autumn,1,83,5709.06,In Stock,,3.58,Normal,Sufficient
2023-10-24,S001,P0013,Toys,North,84,10,0,23.85,5,Snowy,0,22.62,Autumn,1,10,238.5,In Stock,,8.40,Normal,Sufficient
2023-10-24,S001,P0014,Groceries,North,383,26,0,50.13,10,Snowy,0,56.43,Autumn,1,27,1303.38,In Stock,,14.73,Normal,Sufficient
2023-10-24,S001,P0015,Toys,North,84,29,50,9.71,25,Snowy,1,10.41,Autumn,1,37,281.59,In Stock,,2.90,Normal,Sufficient
2023-10-24,S001,P0016,Groceries,North,178,69,0,36.07,0,Snowy,0,30.7,Autumn,1,63,2488.83,In Stock,,2.58,Normal,Sufficient
2023-10-24,S001,P0017,Toys,North,70,56,63,19.66,10,Snowy,1,19.51,Autumn,1,69,1100.96,In Stock,,1.25,Normal,Sufficient
2023-10-24,S001,P0018,Groceries,North,129,94,109,59.8,0,Snowy,0,71.28,Autumn,1,93,5621.2,In Stock,,1.37,Normal,Sufficient
2023-10-24,S001,P0019,Furniture,North,99,19,0,83.08,10,Snowy,0,88.81,Autumn,1,24,1578.52,In Stock,,5.21,Normal,Sufficient
2023-10-24,S001,P0020,Furniture,North,455,26,0,102.68,0,Snowy,0,96.88,Autumn,1,24,2669.68,In Stock,,17.50,Normal,Sufficient
2023-10-24,S002,P0001,Groceries,South,311,51,0,74.38,5,Sunny,0,69.88,Autumn,1,73,3793.38,In Stock,,6.10,Normal,Sufficient
2023-10-24,S002,P0002,Toys,South,136,40,0,28.01,0,Sunny,0,27.35,Autumn,1,36,1120.4,In Stock,,3.40,Normal,Sufficient
2023-10-24,S002,P0003,Groceries,South,337,134,383,80.97,5,Sunny,0,91.41,Autumn,1,114,10849.98,In Stock,,2.51,Normal,Sufficient
2023-10-24,S002,P0004,Groceries,South,186,79,0,46.76,0,Sunny,0,43.27,Autumn,1,114,3694.04,In Stock,,2.35,Normal,Sufficient
2023-10-24,S002,P0005,Electronics,South,358,59,0,82.35,15,Sunny,1,82.02,Autumn,1,93,4858.65,In Stock,,6.07,Normal,Sufficient
2023-10-24,S002,P0006,Clothing,South,97,70,120,69.83,0,Sunny,0,76.47,Autumn,1,114,4888.1,In Stock,,1.39,Normal,Sufficient
2023-10-24,S002,P0007,Toys,South,156,31,86,21.17,10,Sunny,0,19.84,Autumn,1,30,656.27,In Stock,,5.03,Normal,Sufficient
2023-10-24,S002,P0008,Groceries,South,170,49,0,20.78,10,Sunny,0,22.59,Autumn,1,66,1018.22,In Stock,,3.47,Normal,Sufficient
2023-10-24,S002,P0009,Groceries,South,168,53,0,57.07,5,Sunny,0,49.52,Autumn,1,72,3024.71,In Stock,,3.17,Normal,Sufficient
2023-10-24,S002,P0010,Groceries,South,84,82,98,85.91,5,Sunny,0,77.1,Autumn,1,88,7044.62,In Stock,,1.02,Normal,Sufficient
2023-10-24,S002,P0011,Groceries,South,78,77,0,92.95,0,Sunny,0,82.22,Autumn,1,76,7157.15,In Stock,,1.01,Normal,Sufficient
2023-10-24,S002,P0012,Electronics,South,622,46,0,59.74,0,Sunny,0,51.27,Autumn,1,43,2748.04,In Stock,,13.52,Normal,Sufficient
2023-10-24,S002,P0013,Groceries,South,269,86,304,20.63,5,Sunny,0,22.29,Autumn,1,92,1774.18,In Stock,,3.13,Normal,Sufficient
2023-10-24,S002,P0014,Electronics,South,164,23,0,94.41,0,Sunny,0,108.33,Autumn,1,22,2171.43,In Stock,,7.13,Normal,Sufficient
2023-10-24,S002,P0015,Clothing,South,173,96,543,62.01,25,Sunny,1,66.15,Autumn,1,157,5952.96,In Stock,,1.80,Normal,Sufficient
2023-10-24,S002,P0016,Clothing,South,211,75,0,80.58,10,Sunny,0,90.5,Autumn,1,98,6043.5,In Stock,,2.81,Normal,Sufficient
2023-10-24,S002,P0017,Toys,South,198,11,0,12.4,20,Sunny,1,14.95,Autumn,1,17,136.4,In Stock,,18.00,Normal,Sufficient
2023-10-24,S002,P0018,Clothing,South,129,66,0,26.08,0,Sunny,0,22.72,Autumn,1,62,1721.28,In Stock,,1.95,Normal,Sufficient
2023-10-24,S002,P0019,Clothing,South,1015,147,0,106.8,0,Sunny,0,97.83,Autumn,1,143,15699.6,In Stock,,6.90,Normal,Sufficient
2023-10-24,S002,P0020,Furniture,South,167,47,0,114.79,10,Sunny,0,99.46,Autumn,1,56,5395.13,In Stock,,3.55,Normal,Sufficient
2023-10-24,S003,P0001,Toys,East,65,8,0,12.73,0,Snowy,0,11.08,Autumn,1,11,101.84,In Stock,,8.13,Normal,Sufficient
2023-10-24,S003,P0002,Groceries,East,157,51,0,46.42,5,Snowy,0,50.48,Autumn,1,58,2367.42,In Stock,,3.08,Normal,Sufficient
2023-10-24,S003,P0003,Electronics,East,115,52,50,72.29,5,Snowy,0,84.13,Autumn,1,50,3759.08,In Stock,,2.21,Normal,Sufficient
2023-10-24,S003,P0004,Groceries,East,125,65,0,19.93,10,Snowy,0,23.24,Autumn,1,85,1295.45,In Stock,,1.92,Normal,Sufficient
2023-10-24,S003,P0005,Toys,East,349,15,0,13.03,25,Snowy,1,11.39,Autumn,1,13,195.45,In Stock,,23.27,Normal,Sufficient
2023-10-24,S003,P0006,Toys,East,143,42,0,30.56,10,Snowy,0,28.13,Autumn,1,42,1283.52,In Stock,,3.40,Normal,Sufficient
2023-10-24,S003,P0007,Groceries,East,369,91,0,15.26,5,Snowy,0,13.47,Autumn,1,79,1388.66,In Stock,,4.05,Normal,Sufficient
2023-10-24,S003,P0008,Clothing,East,287,89,261,126.15,5,Snowy,0,125.25,Autumn,1,123,11227.35,In Stock,,3.22,Normal,Sufficient
2023-10-24,S003,P0009,Groceries,East,153,85,0,46.19,10,Snowy,0,54.55,Autumn,1,82,3926.15,In Stock,,1.80,Normal,Sufficient
2023-10-24,S003,P0010,Groceries,East,126,47,0,34.02,5,Snowy,0,32.48,Autumn,1,58,1598.94,In Stock,,2.68,Normal,Sufficient
2023-10-24,S003,P0011,Electronics,East,181,66,0,113.73,0,Snowy,0,106.47,Autumn,1,57,7506.18,In Stock,,2.74,Normal,Sufficient
2023-10-24,S003,P0012,Furniture,East,102,29,0,73.16,10,Snowy,0,86.45,Autumn,1,25,2121.64,In Stock,,3.52,Normal,Sufficient
2023-10-24,S003,P0013,Groceries,East,488,53,0,67.62,5,Snowy,0,66.73,Autumn,1,76,3583.86,In Stock,,9.21,Normal,Sufficient
2023-10-24,S003,P0014,Groceries,East,222,38,0,80.37,5,Snowy,0,72.85,Autumn,1,51,3054.06,In Stock,,5.84,Normal,Sufficient
2023-10-24,S003,P0015,Groceries,East,466,95,0,75.98,20,Snowy,1,81.98,Autumn,1,88,7218.1,In Stock,,4.91,Normal,Sufficient
2023-10-24,S003,P0016,Electronics,East,201,25,0,84.42,0,Snowy,0,83.88,Autumn,1,35,2110.5,In Stock,,8.04,Normal,Sufficient
2023-10-24,S003,P0017,Furniture,East,360,23,0,100.06,10,Snowy,1,85.31,Autumn,1,38,2301.38,In Stock,,15.65,Normal,Sufficient
2023-10-24,S003,P0018,Furniture,East,219,9,0,98.84,10,Snowy,0,97.02,Autumn,1,12,889.56,In Stock,,24.33,Normal,Sufficient
2023-10-24,S003,P0019,Groceries,East,132,65,0,46.4,10,Snowy,0,40.08,Autumn,1,64,3016,In Stock,,2.03,Normal,Sufficient
2023-10-24,S003,P0020,Clothing,East,226,117,0,73.53,10,Snowy,0,66.34,Autumn,1,109,8603.01,In Stock,,1.93,Normal,Sufficient
2023-10-24,S004,P0001,Groceries,West,621,48,0,9.39,0,Snowy,0,10.41,Autumn,1,51,450.72,In Stock,,12.94,Normal,Sufficient
2023-10-24,S004,P0002,Groceries,West,243,27,0,14.67,10,Snowy,0,17.72,Autumn,1,38,396.09,In Stock,,9.00,Normal,Sufficient
2023-10-24,S004,P0003,Furniture,West,221,48,134,111.41,10,Snowy,0,118.87,Autumn,1,43,5347.68,In Stock,,4.60,Normal,Sufficient
2023-10-24,S004,P0004,Groceries,West,733,68,0,42.19,10,Snowy,0,50.1,Autumn,1,59,2868.92,In Stock,,10.78,Normal,Sufficient
2023-10-24,S004,P0005,Clothing,West,91,84,128,70.35,10,Snowy,1,76,Autumn,1,117,5909.4,In Stock,,1.08,Normal,Sufficient
2023-10-24,S004,P0006,Groceries,West,141,36,0,32.98,0,Snowy,0,32.29,Autumn,1,55,1187.28,In Stock,,3.92,Normal,Sufficient
2023-10-24,S004,P0007,Groceries,West,98,55,0,21.4,10,Snowy,0,25.45,Autumn,1,46,1177,In Stock,,1.78,Normal,Sufficient
2023-10-24,S004,P0008,Furniture,West,80,33,50,82.74,0,Snowy,0,93.84,Autumn,1,30,2730.42,In Stock,,2.42,Normal,Sufficient
2023-10-24,S004,P0009,Clothing,West,278,133,0,122.54,5,Snowy,0,132.27,Autumn,1,131,16297.82,In Stock,,2.09,Normal,Sufficient
2023-10-24,S004,P0010,Groceries,West,349,24,0,19.32,0,Snowy,0,21.22,Autumn,1,21,463.68,In Stock,,14.54,Normal,Sufficient
2023-10-24,S004,P0011,Clothing,West,416,75,0,65.25,0,Snowy,0,58.55,Autumn,1,107,4893.75,In Stock,,5.55,Normal,Sufficient
2023-10-24,S004,P0012,Electronics,West,119,46,0,106.73,0,Snowy,0,94.06,Autumn,1,59,4909.58,In Stock,,2.59,Normal,Sufficient
2023-10-24,S004,P0013,Groceries,West,163,31,0,16.3,5,Snowy,0,15.38,Autumn,1,35,505.3,In Stock,,5.26,Normal,Sufficient
2023-10-24,S004,P0014,Furniture,West,91,15,0,144.03,0,Snowy,0,130.29,Autumn,1,23,2160.45,In Stock,,6.07,Normal,Sufficient
2023-10-24,S004,P0015,Furniture,West,135,36,0,76.61,15,Snowy,1,66.78,Autumn,1,42,2757.96,In Stock,,3.75,Normal,Sufficient
